household_id,person_id,age,age_group,gender,race_ethnicity,race_ethnicity_hispanic,license,employment_status,work_x_coord,work_y_coord,work_bmc_taz,student_status,area_type,home_state_county_fips,home_x_coord,home_y_coord,home_type,home_ownership,hhsize,numstudents,numworkers,numvehicle,hh_income_detailed,tripid-trip1,tripid-trip2,tripid-trip3,tripid-trip4,tripid-trip5,tripid-trip6,tripid-trip7,tripid-trip8,tripid-trip9,tripid-trip10,tripid-trip11,tripid-trip12,o_activity-trip1,o_activity-trip2,o_activity-trip3,o_activity-trip4,o_activity-trip5,o_activity-trip6,o_activity-trip7,o_activity-trip8,o_activity-trip9,o_activity-trip10,o_activity-trip11,o_activity-trip12,o_state_county_fips-trip1,o_state_county_fips-trip2,o_state_county_fips-trip3,o_state_county_fips-trip4,o_state_county_fips-trip5,o_state_county_fips-trip6,o_state_county_fips-trip7,o_state_county_fips-trip8,o_state_county_fips-trip9,o_state_county_fips-trip10,o_state_county_fips-trip11,o_state_county_fips-trip12,o_trip_x_coord-trip1,o_trip_x_coord-trip2,o_trip_x_coord-trip3,o_trip_x_coord-trip4,o_trip_x_coord-trip5,o_trip_x_coord-trip6,o_trip_x_coord-trip7,o_trip_x_coord-trip8,o_trip_x_coord-trip9,o_trip_x_coord-trip10,o_trip_x_coord-trip11,o_trip_x_coord-trip12,o_trip_y_coord-trip1,o_trip_y_coord-trip2,o_trip_y_coord-trip3,o_trip_y_coord-trip4,o_trip_y_coord-trip5,o_trip_y_coord-trip6,o_trip_y_coord-trip7,o_trip_y_coord-trip8,o_trip_y_coord-trip9,o_trip_y_coord-trip10,o_trip_y_coord-trip11,o_trip_y_coord-trip12,o_bmc_taz-trip1,o_bmc_taz-trip2,o_bmc_taz-trip3,o_bmc_taz-trip4,o_bmc_taz-trip5,o_bmc_taz-trip6,o_bmc_taz-trip7,o_bmc_taz-trip8,o_bmc_taz-trip9,o_bmc_taz-trip10,o_bmc_taz-trip11,o_bmc_taz-trip12,d_activity-trip1,d_activity-trip2,d_activity-trip3,d_activity-trip4,d_activity-trip5,d_activity-trip6,d_activity-trip7,d_activity-trip8,d_activity-trip9,d_activity-trip10,d_activity-trip11,d_activity-trip12,d_state_county_fips-trip1,d_state_county_fips-trip2,d_state_county_fips-trip3,d_state_county_fips-trip4,d_state_county_fips-trip5,d_state_county_fips-trip6,d_state_county_fips-trip7,d_state_county_fips-trip8,d_state_county_fips-trip9,d_state_county_fips-trip10,d_state_county_fips-trip11,d_state_county_fips-trip12,d_trip_x_coord-trip1,d_trip_x_coord-trip2,d_trip_x_coord-trip3,d_trip_x_coord-trip4,d_trip_x_coord-trip5,d_trip_x_coord-trip6,d_trip_x_coord-trip7,d_trip_x_coord-trip8,d_trip_x_coord-trip9,d_trip_x_coord-trip10,d_trip_x_coord-trip11,d_trip_x_coord-trip12,d_trip_y_coord-trip1,d_trip_y_coord-trip2,d_trip_y_coord-trip3,d_trip_y_coord-trip4,d_trip_y_coord-trip5,d_trip_y_coord-trip6,d_trip_y_coord-trip7,d_trip_y_coord-trip8,d_trip_y_coord-trip9,d_trip_y_coord-trip10,d_trip_y_coord-trip11,d_trip_y_coord-trip12,d_bmc_taz-trip1,d_bmc_taz-trip2,d_bmc_taz-trip3,d_bmc_taz-trip4,d_bmc_taz-trip5,d_bmc_taz-trip6,d_bmc_taz-trip7,d_bmc_taz-trip8,d_bmc_taz-trip9,d_bmc_taz-trip10,d_bmc_taz-trip11,d_bmc_taz-trip12,departure_time_hhmm-trip1,departure_time_hhmm-trip2,departure_time_hhmm-trip3,departure_time_hhmm-trip4,departure_time_hhmm-trip5,departure_time_hhmm-trip6,departure_time_hhmm-trip7,departure_time_hhmm-trip8,departure_time_hhmm-trip9,departure_time_hhmm-trip10,departure_time_hhmm-trip11,departure_time_hhmm-trip12,arrival_time_hhmm-trip1,arrival_time_hhmm-trip2,arrival_time_hhmm-trip3,arrival_time_hhmm-trip4,arrival_time_hhmm-trip5,arrival_time_hhmm-trip6,arrival_time_hhmm-trip7,arrival_time_hhmm-trip8,arrival_time_hhmm-trip9,arrival_time_hhmm-trip10,arrival_time_hhmm-trip11,arrival_time_hhmm-trip12,travel_mode-trip1,travel_mode-trip2,travel_mode-trip3,travel_mode-trip4,travel_mode-trip5,travel_mode-trip6,travel_mode-trip7,travel_mode-trip8,travel_mode-trip9,travel_mode-trip10,travel_mode-trip11,travel_mode-trip12,reported_travel_time-trip1,reported_travel_time-trip2,reported_travel_time-trip3,reported_travel_time-trip4,reported_travel_time-trip5,reported_travel_time-trip6,reported_travel_time-trip7,reported_travel_time-trip8,reported_travel_time-trip9,reported_travel_time-trip10,reported_travel_time-trip11,reported_travel_time-trip12,staying_time-trip1,staying_time-trip2,staying_time-trip3,staying_time-trip4,staying_time-trip5,staying_time-trip6,staying_time-trip7,staying_time-trip8,staying_time-trip9,staying_time-trip10,staying_time-trip11,staying_time-trip12
140061784,14006178402,45.0,6.0,1.0,1.0,2.0,1.0,4.0,,,,0.0,12,24025,-76.155922,39.500427,2.0,2.0,2,0,1,2,6.0,1400617840201.0,1400617840202.0,,,,,,,,,,,1.0,13.0,,,,,,,,,,,24025,24025,,,,,,,,,,,-76.155922,-76.149185,,,,,,,,,,,39.500427,39.495228,,,,,,,,,,,1220.0,1220.0,,,,,,,,,,,13.0,1.0,,,,,,,,,,,24025,24025,,,,,,,,,,,-76.149185,-76.155922,,,,,,,,,,,39.495228,39.500427,,,,,,,,,,,1220.0,1220.0,,,,,,,,,,,1500.0,1530.0,,,,,,,,,,,1530.0,1600.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,30.0,30.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,
140061787,14006178701,55.0,6.0,1.0,1.0,2.0,1.0,0.0,-76.115902,39.475092,1220.0,0.0,12,24025,-76.149482,39.49618,2.0,2.0,2,0,2,3,7.0,1400617870101.0,1400617870102.0,1400617870103.0,1400617870104.0,1400617870105.0,1400617870106.0,,,,,,,1.0,5.0,11.0,2.0,7.0,2.0,,,,,,,24025,24025,24025,24025,24025,24025,,,,,,,-76.149482,-76.177617,-76.136021,-76.115902,-76.13519,-76.115902,,,,,,,39.49618,39.494993,39.48097,39.475092,39.485284,39.475092,,,,,,,1220.0,1167.0,1220.0,1220.0,1220.0,1220.0,,,,,,,5.0,11.0,2.0,7.0,2.0,1.0,,,,,,,24025,24025,24025,24025,24025,24025,,,,,,,-76.177617,-76.136021,-76.115902,-76.13519,-76.115902,-76.149482,,,,,,,39.494993,39.48097,39.475092,39.485284,39.475092,39.49618,,,,,,,1167.0,1220.0,1220.0,1220.0,1220.0,1220.0,,,,,,,600.0,700.0,730.0,1130.0,1230.0,1700.0,,,,,,,615.0,720.0,735.0,1139.0,1235.0,1710.0,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,15.0,20.0,5.0,9.0,5.0,10.0,,,,,,,45.0,10.0,235.0,51.0,265.0,0.0,,,,,,
140061787,14006178702,57.0,6.0,2.0,1.0,2.0,1.0,0.0,-76.136021,39.48097,1220.0,0.0,12,24025,-76.149482,39.49618,2.0,2.0,2,0,2,3,7.0,1400617870201.0,1400617870202.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,24025,24025,,,,,,,,,,,-76.149482,-76.136021,,,,,,,,,,,39.49618,39.48097,,,,,,,,,,,1220.0,1220.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,24025,24025,,,,,,,,,,,-76.136021,-76.149482,,,,,,,,,,,39.48097,39.49618,,,,,,,,,,,1220.0,1220.0,,,,,,,,,,,545.0,1530.0,,,,,,,,,,,550.0,1540.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,5.0,10.0,,,,,,,,,,,580.0,0.0,,,,,,,,,,
140061804,14006180401,64.0,6.0,2.0,3.0,2.0,1.0,0.0,-76.9418,39.004204,2324.0,0.0,13,24027,-76.775361,39.1989,2.0,1.0,2,0,2,2,7.0,1400618040101.0,1400618040102.0,1400618040103.0,1400618040104.0,,,,,,,,,1.0,2.0,7.0,12.0,,,,,,,,,24027,24033,24027,24027,,,,,,,,,-76.775361,-76.9418,-76.775361,-76.71593,,,,,,,,,39.1989,39.004204,39.1989,39.21126,,,,,,,,,1344.0,2324.0,1344.0,1358.0,,,,,,,,,2.0,7.0,12.0,1.0,,,,,,,,,24033,24027,24027,24027,,,,,,,,,-76.9418,-76.775361,-76.71593,-76.775361,,,,,,,,,39.004204,39.1989,39.21126,39.1989,,,,,,,,,2324.0,1344.0,1358.0,1344.0,,,,,,,,,640.0,1630.0,1740.0,1820.0,,,,,,,,,715.0,1720.0,1800.0,1840.0,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,35.0,50.0,20.0,20.0,,,,,,,,,555.0,20.0,20.0,0.0,,,,,,,,
140061804,14006180402,60.0,6.0,1.0,3.0,2.0,1.0,0.0,-76.85995,39.216928,1292.0,0.0,13,24027,-76.775361,39.1989,2.0,1.0,2,0,2,2,7.0,1400618040201.0,1400618040202.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,24027,24027,,,,,,,,,,,-76.775361,-76.85995,,,,,,,,,,,39.1989,39.216928,,,,,,,,,,,1344.0,1292.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,24027,24027,,,,,,,,,,,-76.85995,-76.775361,,,,,,,,,,,39.216928,39.1989,,,,,,,,,,,1292.0,1344.0,,,,,,,,,,,1400.0,2145.0,,,,,,,,,,,1420.0,2205.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,20.0,20.0,,,,,,,,,,,445.0,0.0,,,,,,,,,,
140061819,14006181901,71.0,7.0,1.0,2.0,2.0,1.0,1.0,,,,0.0,13,24027,-76.804731,39.21838,3.0,2.0,1,0,0,0,1.0,1400618190101.0,1400618190102.0,1400618190103.0,,,,,,,,,,1.0,9.0,9.0,,,,,,,,,,24027,24027,24027,,,,,,,,,,-76.804731,-76.882365,-76.808436,,,,,,,,,,39.21838,39.2137,39.199928,,,,,,,,,,1349.0,1301.0,1325.0,,,,,,,,,,9.0,9.0,1.0,,,,,,,,,,24027,24027,24027,,,,,,,,,,-76.882365,-76.808436,-76.804731,,,,,,,,,,39.2137,39.199928,39.21838,,,,,,,,,,1301.0,1325.0,1349.0,,,,,,,,,,1000.0,1215.0,1430.0,,,,,,,,,,1100.0,1315.0,1540.0,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,60.0,60.0,70.0,,,,,,,,,,75.0,75.0,0.0,,,,,,,,,
140061823,14006182301,52.0,6.0,1.0,1.0,2.0,1.0,0.0,-76.842035,39.174461,1336.0,0.0,13,24027,-76.784261,39.18587,2.0,1.0,2,1,2,2,7.0,1400618230101.0,1400618230102.0,1400618230103.0,1400618230104.0,1400618230105.0,1400618230106.0,,,,,,,13.0,8.0,2.0,8.0,5.0,5.0,,,,,,,24027,24027,24027,24027,24027,24027,,,,,,,-76.784261,-76.832138,-76.842035,-76.832138,-76.794082,-76.795816,,,,,,,39.18587,39.175573,39.174461,39.175573,39.185155,39.189057,,,,,,,1353.0,1336.0,1336.0,1336.0,1324.0,1324.0,,,,,,,8.0,2.0,8.0,5.0,5.0,1.0,,,,,,,24027,24027,24027,24027,24027,24027,,,,,,,-76.832138,-76.842035,-76.832138,-76.794082,-76.795816,-76.784261,,,,,,,39.175573,39.174461,39.175573,39.185155,39.189057,39.18587,,,,,,,1336.0,1336.0,1336.0,1324.0,1324.0,1353.0,,,,,,,710.0,721.0,1730.0,1745.0,1815.0,1825.0,,,,,,,720.0,740.0,1735.0,1755.0,1820.0,1830.0,,,,,,,4.0,1.0,15.0,4.0,4.0,4.0,,,,,,,10.0,19.0,5.0,10.0,5.0,5.0,,,,,,,1.0,590.0,10.0,20.0,5.0,0.0,,,,,,
140061823,14006182302,21.0,5.0,1.0,1.0,2.0,1.0,0.0,-76.714352,39.253721,885.0,1.0,13,24027,-76.784261,39.18587,2.0,1.0,2,1,2,2,7.0,1400618230201.0,1400618230202.0,1400618230203.0,1400618230204.0,,,,,,,,,1.0,2.0,7.0,5.0,,,,,,,,,24027,24005,24027,24027,,,,,,,,,-76.784261,-76.714352,-76.784261,-76.862064,,,,,,,,,39.18587,39.253721,39.18587,39.21513,,,,,,,,,1353.0,885.0,1353.0,1292.0,,,,,,,,,2.0,7.0,5.0,1.0,,,,,,,,,24005,24027,24027,24027,,,,,,,,,-76.714352,-76.784261,-76.862064,-76.784261,,,,,,,,,39.253721,39.18587,39.21513,39.18587,,,,,,,,,885.0,1353.0,1292.0,1353.0,,,,,,,,,700.0,1800.0,2000.0,2140.0,,,,,,,,,730.0,1830.0,2020.0,2200.0,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,30.0,30.0,20.0,20.0,,,,,,,,,630.0,90.0,80.0,0.0,,,,,,,,
140061835,14006183501,48.0,6.0,2.0,1.0,2.0,1.0,0.0,-76.772992,39.106857,469.0,0.0,12,24027,-76.782191,39.17886,1.0,2.0,2,0,2,2,8.0,1400618350101.0,1400618350102.0,1400618350103.0,,,,,,,,,,1.0,9.0,2.0,,,,,,,,,,24027,24005,24003,,,,,,,,,,-76.782191,-76.736159,-76.772992,,,,,,,,,,39.17886,39.27137,39.106857,,,,,,,,,,1361.0,883.0,469.0,,,,,,,,,,9.0,2.0,1.0,,,,,,,,,,24005,24003,24027,,,,,,,,,,-76.736159,-76.772992,-76.782191,,,,,,,,,,39.27137,39.106857,39.17886,,,,,,,,,,883.0,469.0,1361.0,,,,,,,,,,800.0,915.0,1440.0,,,,,,,,,,822.0,935.0,1505.0,,,,,,,,,,4.0,4.0,4.0,,,,,,,,,,22.0,20.0,25.0,,,,,,,,,,53.0,305.0,0.0,,,,,,,,,
140061835,14006183502,45.0,6.0,1.0,1.0,2.0,1.0,0.0,-76.928885,39.215041,1326.0,0.0,12,24027,-76.782191,39.17886,1.0,2.0,2,0,2,2,8.0,1400618350201.0,1400618350202.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,24027,24027,,,,,,,,,,,-76.782191,-76.928885,,,,,,,,,,,39.17886,39.215041,,,,,,,,,,,1361.0,1326.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,24027,24027,,,,,,,,,,,-76.928885,-76.782191,,,,,,,,,,,39.215041,39.17886,,,,,,,,,,,1326.0,1361.0,,,,,,,,,,,630.0,1515.0,,,,,,,,,,,650.0,1545.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,20.0,30.0,,,,,,,,,,,505.0,0.0,,,,,,,,,,
140061848,14006184801,,6.0,1.0,1.0,2.0,1.0,0.0,-76.811726,39.194437,1325.0,0.0,13,24027,-76.738311,39.19179,1.0,1.0,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140061877,14006187701,75.0,7.0,2.0,1.0,2.0,1.0,0.0,,,,0.0,13,24027,-76.805681,39.246395,1.0,1.0,2,0,2,3,6.0,1400618770101.0,1400618770102.0,1400618770103.0,1400618770104.0,1400618770105.0,,,,,,,,2.0,8.0,2.0,9.0,11.0,,,,,,,,24027,24027,24027,24027,24033,,,,,,,,-76.805681,-76.819325,-76.805681,-76.895569,-76.846923,,,,,,,,39.246395,39.255756,39.246395,39.307472,39.105329,,,,,,,,1259.0,1259.0,1259.0,1234.0,2612.0,,,,,,,,8.0,2.0,9.0,11.0,1.0,,,,,,,,24027,24027,24027,24033,24027,,,,,,,,-76.819325,-76.805681,-76.895569,-76.846923,-76.805681,,,,,,,,39.255756,39.246395,39.307472,39.105329,39.246395,,,,,,,,1259.0,1259.0,1234.0,2612.0,1259.0,,,,,,,,730.0,745.0,1330.0,1500.0,1820.0,,,,,,,,735.0,750.0,1400.0,1530.0,1850.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,,,,,,,,5.0,5.0,30.0,30.0,30.0,,,,,,,,10.0,340.0,60.0,170.0,0.0,,,,,,,
140061877,14006187702,58.0,6.0,1.0,1.0,2.0,1.0,0.0,-76.846923,39.105329,2612.0,0.0,13,24027,-76.805681,39.246395,1.0,1.0,2,0,2,3,6.0,1400618770201.0,1400618770202.0,1400618770203.0,1400618770204.0,1400618770205.0,1400618770206.0,,,,,,,13.0,17.0,13.0,13.0,13.0,2.0,,,,,,,24027,24027,24027,24027,24027,24033,,,,,,,-76.805681,-76.812694,-76.805681,-76.812694,-76.805681,-76.846923,,,,,,,39.246395,39.253786,39.246395,39.253786,39.246395,39.105329,,,,,,,1259.0,1259.0,1259.0,1259.0,1259.0,2612.0,,,,,,,17.0,13.0,13.0,13.0,2.0,1.0,,,,,,,24027,24027,24027,24027,24033,24027,,,,,,,-76.812694,-76.805681,-76.812694,-76.805681,-76.846923,-76.805681,,,,,,,39.253786,39.246395,39.253786,39.246395,39.105329,39.246395,,,,,,,1259.0,1259.0,1259.0,1259.0,2612.0,1259.0,,,,,,,500.0,532.0,900.0,932.0,1110.0,1830.0,,,,,,,530.0,600.0,930.0,1000.0,1130.0,1900.0,,,,,,,1.0,1.0,1.0,1.0,4.0,4.0,,,,,,,30.0,28.0,30.0,28.0,20.0,30.0,,,,,,,2.0,180.0,2.0,70.0,420.0,0.0,,,,,,
140061885,14006188501,55.0,6.0,2.0,2.0,2.0,1.0,0.0,,,,0.0,11,24027,-76.892401,39.223,3.0,1.0,1,0,1,1,6.0,1400618850101.0,1400618850102.0,1400618850103.0,1400618850104.0,,,,,,,,,2.0,7.0,14.0,2.0,,,,,,,,,24027,24027,11001,24033,,,,,,,,,-76.892401,-76.889341,-77.036871,-76.879933,,,,,,,,,39.223,39.221885,38.907192,38.990199,,,,,,,,,1285.0,1285.0,1439.0,2301.0,,,,,,,,,7.0,14.0,2.0,1.0,,,,,,,,,24027,11001,24033,24027,,,,,,,,,-76.889341,-77.036871,-76.879933,-76.892401,,,,,,,,,39.221885,38.907192,38.990199,39.223,,,,,,,,,1285.0,1439.0,2301.0,1285.0,,,,,,,,,900.0,940.0,1700.0,2100.0,,,,,,,,,910.0,1100.0,1800.0,2145.0,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,10.0,80.0,60.0,45.0,,,,,,,,,30.0,360.0,180.0,0.0,,,,,,,,
140061886,14006188601,76.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,11,24027,-76.877421,39.22846,1.0,1.0,2,0,0,2,7.0,1400618860101.0,1400618860102.0,1400618860103.0,1400618860104.0,1400618860105.0,1400618860106.0,1400618860107.0,1400618860108.0,1400618860109.0,1400618860110.0,,,1.0,10.0,1.0,2.0,5.0,1.0,10.0,1.0,10.0,10.0,,,24027,24027,24027,24033,24033,24027,24027,24027,24027,24027,,,-76.877421,-76.877208,-76.877421,-76.852433,-76.853409,-76.877421,-76.943957,-76.877421,-76.877208,-76.876703,,,39.22846,39.228299,39.22846,38.995541,38.993821,39.22846,39.206101,39.22846,39.228299,39.227775,,,1285.0,1285.0,1285.0,2583.0,2583.0,1285.0,1281.0,1285.0,1285.0,1285.0,,,10.0,1.0,2.0,5.0,1.0,10.0,1.0,10.0,10.0,1.0,,,24027,24027,24033,24033,24027,24027,24027,24027,24027,24027,,,-76.877208,-76.877421,-76.852433,-76.853409,-76.877421,-76.943957,-76.877421,-76.877208,-76.876703,-76.877421,,,39.228299,39.22846,38.995541,38.993821,39.22846,39.206101,39.22846,39.228299,39.227775,39.22846,,,1285.0,1285.0,2583.0,2583.0,1285.0,1281.0,1285.0,1285.0,1285.0,1285.0,,,830.0,850.0,914.0,1136.0,1152.0,1529.0,1645.0,1710.0,1735.0,1738.0,,,831.0,851.0,954.0,1141.0,1227.0,1616.0,1705.0,1711.0,1737.0,1740.0,,,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,,,1.0,1.0,40.0,5.0,35.0,47.0,20.0,1.0,2.0,2.0,,,19.0,23.0,102.0,11.0,182.0,29.0,5.0,24.0,1.0,0.0,,
140061886,14006188602,82.0,7.0,2.0,1.0,2.0,1.0,1.0,,,,0.0,11,24027,-76.877421,39.22846,1.0,1.0,2,0,0,2,7.0,1400618860201.0,1400618860202.0,1400618860203.0,1400618860204.0,,,,,,,,,1.0,13.0,1.0,5.0,,,,,,,,,24027,24027,24027,24027,,,,,,,,,-76.877421,-76.876623,-76.877421,-76.883968,,,,,,,,,39.22846,39.227554,39.22846,39.194552,,,,,,,,,1285.0,1285.0,1285.0,1304.0,,,,,,,,,13.0,1.0,5.0,1.0,,,,,,,,,24027,24027,24027,24027,,,,,,,,,-76.876623,-76.877421,-76.883968,-76.877421,,,,,,,,,39.227554,39.22846,39.194552,39.22846,,,,,,,,,1285.0,1285.0,1304.0,1285.0,,,,,,,,,830.0,841.0,1100.0,1145.0,,,,,,,,,840.0,845.0,1115.0,1200.0,,,,,,,,,1.0,1.0,4.0,4.0,,,,,,,,,10.0,4.0,15.0,15.0,,,,,,,,,1.0,135.0,30.0,0.0,,,,,,,,
140061887,14006188701,57.0,6.0,1.0,1.0,2.0,1.0,0.0,-77.012436,38.89429,1683.0,0.0,11,24027,-76.879801,39.22779,1.0,1.0,2,0,2,3,8.0,1400618870101.0,1400618870102.0,1400618870103.0,1400618870104.0,,,,,,,,,1.0,2.0,8.0,10.0,,,,,,,,,24027,11001,24027,24027,,,,,,,,,-76.879801,-77.012436,-76.881802,-76.800397,,,,,,,,,39.22779,38.89429,39.19501,39.209813,,,,,,,,,1285.0,1683.0,1304.0,1318.0,,,,,,,,,2.0,8.0,10.0,1.0,,,,,,,,,11001,24027,24027,24027,,,,,,,,,-77.012436,-76.881802,-76.800397,-76.879801,,,,,,,,,38.89429,39.19501,39.209813,39.22779,,,,,,,,,1683.0,1304.0,1318.0,1285.0,,,,,,,,,655.0,1700.0,1845.0,1945.0,,,,,,,,,845.0,1830.0,1900.0,2000.0,,,,,,,,,7.0,7.0,4.0,4.0,,,,,,,,,110.0,90.0,15.0,15.0,,,,,,,,,495.0,15.0,45.0,0.0,,,,,,,,
140061887,14006188702,65.0,7.0,2.0,1.0,2.0,1.0,0.0,,,,0.0,11,24027,-76.879801,39.22779,1.0,1.0,2,0,2,3,8.0,1400618870201.0,1400618870202.0,,,,,,,,,,,2.0,6.0,,,,,,,,,,,24027,24027,,,,,,,,,,,-76.879801,-76.937077,,,,,,,,,,,39.22779,39.212917,,,,,,,,,,,1285.0,1279.0,,,,,,,,,,,6.0,2.0,,,,,,,,,,,24027,24027,,,,,,,,,,,-76.937077,-76.879801,,,,,,,,,,,39.212917,39.22779,,,,,,,,,,,1279.0,1285.0,,,,,,,,,,,730.0,815.0,,,,,,,,,,,755.0,835.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,25.0,20.0,,,,,,,,,,,20.0,0.0,,,,,,,,,,
140061893,14006189301,72.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,12,24027,-76.836721,39.1999,1.0,1.0,2,0,0,2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140061893,14006189302,71.0,7.0,2.0,1.0,2.0,1.0,1.0,,,,0.0,12,24027,-76.836721,39.1999,1.0,1.0,2,0,0,2,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140061902,14006190201,74.0,7.0,2.0,1.0,2.0,1.0,1.0,,,,0.0,13,24027,-76.826771,39.20197,1.0,1.0,2,0,0,2,7.0,1400619020101.0,1400619020102.0,1400619020103.0,1400619020104.0,,,,,,,,,13.0,15.0,7.0,11.0,,,,,,,,,24027,24027,24027,24027,,,,,,,,,-76.826771,-76.880704,-76.826771,-76.8309,,,,,,,,,39.20197,39.213253,39.20197,39.226988,,,,,,,,,1312.0,1301.0,1312.0,1314.0,,,,,,,,,15.0,7.0,11.0,1.0,,,,,,,,,24027,24027,24027,24027,,,,,,,,,-76.880704,-76.826771,-76.8309,-76.826771,,,,,,,,,39.213253,39.20197,39.226988,39.20197,,,,,,,,,1301.0,1312.0,1314.0,1312.0,,,,,,,,,1310.0,1550.0,1845.0,2140.0,,,,,,,,,1335.0,1610.0,1855.0,2150.0,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,25.0,20.0,10.0,10.0,,,,,,,,,135.0,155.0,165.0,0.0,,,,,,,,
140061902,14006190202,74.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,13,24027,-76.826771,39.20197,1.0,1.0,2,0,0,2,7.0,1400619020201.0,1400619020202.0,1400619020203.0,1400619020204.0,1400619020205.0,1400619020206.0,,,,,,,1.0,10.0,1.0,15.0,7.0,15.0,,,,,,,24027,24027,24027,24027,24027,24027,,,,,,,-76.826771,-76.820108,-76.826771,-76.880704,-76.826771,-76.8309,,,,,,,39.20197,39.192763,39.20197,39.213253,39.20197,39.226988,,,,,,,1312.0,1322.0,1312.0,1301.0,1312.0,1314.0,,,,,,,10.0,1.0,15.0,7.0,15.0,1.0,,,,,,,24027,24027,24027,24027,24027,24027,,,,,,,-76.820108,-76.826771,-76.880704,-76.826771,-76.8309,-76.826771,,,,,,,39.192763,39.20197,39.213253,39.20197,39.226988,39.20197,,,,,,,1322.0,1312.0,1301.0,1312.0,1314.0,1312.0,,,,,,,1040.0,1109.0,1310.0,1550.0,1845.0,2140.0,,,,,,,1045.0,1119.0,1335.0,1610.0,1855.0,2150.0,,,,,,,4.0,4.0,5.0,5.0,5.0,5.0,,,,,,,5.0,10.0,25.0,20.0,10.0,10.0,,,,,,,24.0,111.0,135.0,155.0,165.0,0.0,,,,,,
