household_id,person_id,age,age_group,gender,race_ethnicity,race_ethnicity_hispanic,license,employment_status,work_x_coord,work_y_coord,work_bmc_taz,student_status,area_type,home_state_county_fips,home_x_coord,home_y_coord,home_type,home_ownership,hhsize,numstudents,numworkers,numvehicle,hh_income_detailed,tripid-trip1,tripid-trip2,tripid-trip3,tripid-trip4,tripid-trip5,tripid-trip6,tripid-trip7,tripid-trip8,tripid-trip9,tripid-trip10,tripid-trip11,tripid-trip12,o_activity-trip1,o_activity-trip2,o_activity-trip3,o_activity-trip4,o_activity-trip5,o_activity-trip6,o_activity-trip7,o_activity-trip8,o_activity-trip9,o_activity-trip10,o_activity-trip11,o_activity-trip12,o_state_county_fips-trip1,o_state_county_fips-trip2,o_state_county_fips-trip3,o_state_county_fips-trip4,o_state_county_fips-trip5,o_state_county_fips-trip6,o_state_county_fips-trip7,o_state_county_fips-trip8,o_state_county_fips-trip9,o_state_county_fips-trip10,o_state_county_fips-trip11,o_state_county_fips-trip12,o_trip_x_coord-trip1,o_trip_x_coord-trip2,o_trip_x_coord-trip3,o_trip_x_coord-trip4,o_trip_x_coord-trip5,o_trip_x_coord-trip6,o_trip_x_coord-trip7,o_trip_x_coord-trip8,o_trip_x_coord-trip9,o_trip_x_coord-trip10,o_trip_x_coord-trip11,o_trip_x_coord-trip12,o_trip_y_coord-trip1,o_trip_y_coord-trip2,o_trip_y_coord-trip3,o_trip_y_coord-trip4,o_trip_y_coord-trip5,o_trip_y_coord-trip6,o_trip_y_coord-trip7,o_trip_y_coord-trip8,o_trip_y_coord-trip9,o_trip_y_coord-trip10,o_trip_y_coord-trip11,o_trip_y_coord-trip12,o_bmc_taz-trip1,o_bmc_taz-trip2,o_bmc_taz-trip3,o_bmc_taz-trip4,o_bmc_taz-trip5,o_bmc_taz-trip6,o_bmc_taz-trip7,o_bmc_taz-trip8,o_bmc_taz-trip9,o_bmc_taz-trip10,o_bmc_taz-trip11,o_bmc_taz-trip12,d_activity-trip1,d_activity-trip2,d_activity-trip3,d_activity-trip4,d_activity-trip5,d_activity-trip6,d_activity-trip7,d_activity-trip8,d_activity-trip9,d_activity-trip10,d_activity-trip11,d_activity-trip12,d_state_county_fips-trip1,d_state_county_fips-trip2,d_state_county_fips-trip3,d_state_county_fips-trip4,d_state_county_fips-trip5,d_state_county_fips-trip6,d_state_county_fips-trip7,d_state_county_fips-trip8,d_state_county_fips-trip9,d_state_county_fips-trip10,d_state_county_fips-trip11,d_state_county_fips-trip12,d_trip_x_coord-trip1,d_trip_x_coord-trip2,d_trip_x_coord-trip3,d_trip_x_coord-trip4,d_trip_x_coord-trip5,d_trip_x_coord-trip6,d_trip_x_coord-trip7,d_trip_x_coord-trip8,d_trip_x_coord-trip9,d_trip_x_coord-trip10,d_trip_x_coord-trip11,d_trip_x_coord-trip12,d_trip_y_coord-trip1,d_trip_y_coord-trip2,d_trip_y_coord-trip3,d_trip_y_coord-trip4,d_trip_y_coord-trip5,d_trip_y_coord-trip6,d_trip_y_coord-trip7,d_trip_y_coord-trip8,d_trip_y_coord-trip9,d_trip_y_coord-trip10,d_trip_y_coord-trip11,d_trip_y_coord-trip12,d_bmc_taz-trip1,d_bmc_taz-trip2,d_bmc_taz-trip3,d_bmc_taz-trip4,d_bmc_taz-trip5,d_bmc_taz-trip6,d_bmc_taz-trip7,d_bmc_taz-trip8,d_bmc_taz-trip9,d_bmc_taz-trip10,d_bmc_taz-trip11,d_bmc_taz-trip12,departure_time_hhmm-trip1,departure_time_hhmm-trip2,departure_time_hhmm-trip3,departure_time_hhmm-trip4,departure_time_hhmm-trip5,departure_time_hhmm-trip6,departure_time_hhmm-trip7,departure_time_hhmm-trip8,departure_time_hhmm-trip9,departure_time_hhmm-trip10,departure_time_hhmm-trip11,departure_time_hhmm-trip12,arrival_time_hhmm-trip1,arrival_time_hhmm-trip2,arrival_time_hhmm-trip3,arrival_time_hhmm-trip4,arrival_time_hhmm-trip5,arrival_time_hhmm-trip6,arrival_time_hhmm-trip7,arrival_time_hhmm-trip8,arrival_time_hhmm-trip9,arrival_time_hhmm-trip10,arrival_time_hhmm-trip11,arrival_time_hhmm-trip12,travel_mode-trip1,travel_mode-trip2,travel_mode-trip3,travel_mode-trip4,travel_mode-trip5,travel_mode-trip6,travel_mode-trip7,travel_mode-trip8,travel_mode-trip9,travel_mode-trip10,travel_mode-trip11,travel_mode-trip12,reported_travel_time-trip1,reported_travel_time-trip2,reported_travel_time-trip3,reported_travel_time-trip4,reported_travel_time-trip5,reported_travel_time-trip6,reported_travel_time-trip7,reported_travel_time-trip8,reported_travel_time-trip9,reported_travel_time-trip10,reported_travel_time-trip11,reported_travel_time-trip12,staying_time-trip1,staying_time-trip2,staying_time-trip3,staying_time-trip4,staying_time-trip5,staying_time-trip6,staying_time-trip7,staying_time-trip8,staying_time-trip9,staying_time-trip10,staying_time-trip11,staying_time-trip12
140039603,14003960302,53,6,1,1,1,1,7,,,,0,10,24043,-77.700291,39.64393,1,1,2,0,0,5,2,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,,1,8,6,11,5,7,,,,,,,24043,24043,24043,24031,24031,24043,,,,,,,-77.700291,-77.696736,-77.713977,-77.276691,-77.252385,-77.770722,,,,,,,39.64393,39.6374,39.639592,39.18381,39.198692,39.621584,,,,,,,,,,1828,1866,,,,,,,,8,6,11,5,7,1,,,,,,,24043,24043,24031,24031,24043,24043,,,,,,,-77.696736,-77.713977,-77.276691,-77.252385,-77.770722,-77.700291,,,,,,,39.6374,39.639592,39.18381,39.198692,39.621584,39.64393,,,,,,,,,1828,1866,,,,,,,,,925,935,1008,1445,1635,1935,,,,,,,930,945,1143,1505,1828,2005,,,,,,,5,4,4,4,4,4,,,,,,,5,10,95,20,113,30,,,,,,,5,23,182,90,67,0,,,,,,
140039604,14003960401,24,5,1,1,2,2,0,-77.958928,39.517638,,1,10,24043,-77.715571,39.64205,3,2,2,0,1,0,3,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,,,,2,16,1,16,,,,,,,,,54003,24043,24043,24043,,,,,,,,,-77.958928,-77.716839,-77.715571,-77.716839,,,,,,,,,39.517638,39.644141,39.64205,39.644141,,,,,,,,,,,,,,,,,,,,,16,1,16,2,,,,,,,,,24043,24043,24043,54003,,,,,,,,,-77.716839,-77.715571,-77.716839,-77.958928,,,,,,,,,39.644141,39.64205,39.644141,39.517638,,,,,,,,,,,,,,,,,,,,,500,540,1540,1550,,,,,,,,,535,545,1545,1636,,,,,,,,,12,9,1,9,,,,,,,,,35,5,5,46,,,,,,,,,5,595,5,0,,,,,,,,
140039604,14003960402,3,1,1,1,2,,,,,,0,10,24043,-77.715571,39.64205,3,2,2,0,1,0,3,1.4004E+12,1.4004E+12,,,,,,,,,,,11,1,,,,,,,,,,,24043,24043,,,,,,,,,,,-77.716839,-77.715571,,,,,,,,,,,39.644141,39.64205,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,24043,24043,,,,,,,,,,,-77.715571,-77.716839,,,,,,,,,,,39.64205,39.644141,,,,,,,,,,,,,,,,,,,,,,,540,1540,,,,,,,,,,,545,1545,,,,,,,,,,,9,1,,,,,,,,,,,5,5,,,,,,,,,,,595,0,,,,,,,,,,
140039608,14003960801,46,6,1,2,2,1,0,-77.414837,39.408658,2919,0,10,24043,-77.712641,39.64579,2,1,3,1,1,2,5,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,1,16,2,5,2,16,6,,,,,,24043,24021,24021,24021,24021,24021,24043,,,,,,-77.712641,-77.415227,-77.414837,-77.416019,-77.414837,-77.436996,-77.712798,,,,,,39.64579,39.407563,39.408658,39.397211,39.408658,39.427987,39.640291,,,,,,,2919,2919,2920,2919,2915,,,,,,,16,2,5,2,16,6,1,,,,,,24021,24021,24021,24021,24021,24043,24043,,,,,,-77.415227,-77.414837,-77.416019,-77.414837,-77.436996,-77.712798,-77.712641,,,,,,39.407563,39.408658,39.397211,39.408658,39.427987,39.640291,39.64579,,,,,,2919,2919,2920,2919,2915,,,,,,,,800,855,1330,1400,1730,1755,1845,,,,,,845,900,1340,1408,1745,1830,1853,,,,,,4,4,4,4,4,4,4,,,,,,45,5,10,8,15,35,8,,,,,,10,270,20,202,10,15,0,,,,,
140039608,14003960802,25,5,2,2,2,2,4,,,,0,10,24043,-77.712641,39.64579,2,1,3,1,1,2,5,1.4004E+12,1.4004E+12,,,,,,,,,,,1,2,,,,,,,,,,,24043,42055,,,,,,,,,,,-77.712641,-77.661102,,,,,,,,,,,39.64579,39.937591,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,42055,24043,,,,,,,,,,,-77.661102,-77.712641,,,,,,,,,,,39.937591,39.64579,,,,,,,,,,,,,,,,,,,,,,,700,1700,,,,,,,,,,,735,1745,,,,,,,,,,,15,15,,,,,,,,,,,35,45,,,,,,,,,,,565,0,,,,,,,,,,
140039608,14003960803,6,2,2,2,2,,,,,,1,10,24043,-77.712641,39.64579,2,1,3,1,1,2,5,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,,,,1,4,1,6,,,,,,,,,24043,24021,24021,24043,,,,,,,,,-77.712641,-77.415227,-77.436996,-77.712798,,,,,,,,,39.64579,39.407563,39.427987,39.640291,,,,,,,,,,2919,2915,,,,,,,,,,4,1,6,1,,,,,,,,,24021,24021,24043,24043,,,,,,,,,-77.415227,-77.436996,-77.712798,-77.712641,,,,,,,,,39.407563,39.427987,39.640291,39.64579,,,,,,,,,2919,2915,,,,,,,,,,,800,1530,1755,1845,,,,,,,,,845,1600,1830,1853,,,,,,,,,5,6,5,5,,,,,,,,,45,30,35,8,,,,,,,,,405,115,15,0,,,,,,,,
140039618,14003961801,53,6,1,2,2,1,4,,,,0,10,24043,-77.731091,39.65243,1,1,4,2,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140039618,14003961802,63,6,2,2,2,2,1,,,,0,10,24043,-77.731091,39.65243,1,1,4,2,2,3,6,1.4004E+12,,,,,,,,,,,,1,,,,,,,,,,,,24043,,,,,,,,,,,,-77.731091,,,,,,,,,,,,39.65243,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,24043,,,,,,,,,,,,-77.666708,,,,,,,,,,,,39.630087,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,1430,,,,,,,,,,,,4,,,,,,,,,,,,30,,,,,,,,,,,,0,,,,,,,,,,,
140039618,14003961803,16,4,1,2,2,2,0,-77.762329,39.630221,,1,10,24043,-77.731091,39.65243,1,1,4,2,2,3,6,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,,,,1,4,11,9,,,,,,,,,24043,24043,24043,24043,,,,,,,,,-77.731091,-77.735861,-77.732213,-77.693703,,,,,,,,,39.65243,39.614612,39.620377,39.638025,,,,,,,,,,,,,,,,,,,,,4,11,9,11,,,,,,,,,24043,24043,24043,24043,,,,,,,,,-77.735861,-77.732213,-77.693703,-77.731091,,,,,,,,,39.614612,39.620377,39.638025,39.65243,,,,,,,,,,,,,,,,,,,,,810,1500,1528,1557,,,,,,,,,848,1526,1535,1626,,,,,,,,,6,6,5,5,,,,,,,,,38,26,7,29,,,,,,,,,372,2,22,0,,,,,,,,
140039618,14003961804,22,5,2,2,2,1,0,-77.775011,39.620805,,1,10,24043,-77.731091,39.65243,1,1,4,2,2,3,6,1.4004E+12,1.4004E+12,,,,,,,,,,,11,4,,,,,,,,,,,24043,24043,,,,,,,,,,,-77.731091,-77.666708,,,,,,,,,,,39.65243,39.630087,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,,,,,,,,24043,24043,,,,,,,,,,,-77.666708,-77.731091,,,,,,,,,,,39.630087,39.65243,,,,,,,,,,,,,,,,,,,,,,,1330,1630,,,,,,,,,,,1400,1650,,,,,,,,,,,4,4,,,,,,,,,,,30,20,,,,,,,,,,,150,0,,,,,,,,,,
140039626,14003962601,66,7,2,1,2,1,1,,,,0,10,24043,-77.731911,39.6555,1,1,2,0,0,3,2,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,1,10,5,11,5,1,5,,,,,,24043,24043,24043,24043,24043,24043,24043,,,,,,-77.731911,-77.852251,-77.737943,-77.662807,-77.760407,-77.731911,-77.771118,,,,,,39.6555,39.626744,39.553513,39.453492,39.633395,39.6555,39.619547,,,,,,,,,,,,,,,,,,10,5,11,5,1,5,1,,,,,,24043,24043,24043,24043,24043,24043,24043,,,,,,-77.852251,-77.737943,-77.662807,-77.760407,-77.731911,-77.771118,-77.731911,,,,,,39.626744,39.553513,39.453492,39.633395,39.6555,39.619547,39.6555,,,,,,,,,,,,,,,,,,940,1010,1030,1140,1255,1510,1530,,,,,,955,1025,1050,1215,1305,1520,1540,,,,,,4,4,4,4,4,4,4,,,,,,15,15,20,35,10,10,10,,,,,,15,5,50,40,125,10,0,,,,,
140039626,14003962602,32,5,1,1,2,1,7,,,,0,10,24043,-77.731911,39.6555,1,1,2,0,0,3,2,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,,1,16,16,11,16,10,,,,,,,24043,42055,24043,24043,42055,24043,,,,,,,-77.731911,-77.906579,-77.811805,-77.849415,-77.906579,-77.811805,,,,,,,39.6555,39.836954,39.621273,39.625726,39.836954,39.621273,,,,,,,,,,,,,,,,,,,16,16,11,16,10,1,,,,,,,42055,24043,24043,42055,24043,24043,,,,,,,-77.906579,-77.811805,-77.849415,-77.906579,-77.811805,-77.731911,,,,,,,39.836954,39.621273,39.625726,39.836954,39.621273,39.6555,,,,,,,,,,,,,,,,,,,1125,1230,1345,1830,1910,1945,,,,,,,1200,1315,1410,1900,1935,2000,,,,,,,4,4,4,4,4,4,,,,,,,35,45,25,30,25,15,,,,,,,30,30,260,10,10,0,,,,,,
140039638,14003963801,58,6,2,1,2,2,4,,,,0,10,24043,-77.732731,39.64761,2,2,1,0,0,0,1,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,,1,5,10,1,5,5,,,,,,,24043,24043,24043,24043,24043,24043,,,,,,,-77.732731,-77.728323,-77.719583,-77.732731,-77.739299,-77.749069,,,,,,,39.64761,39.651229,39.642265,39.64761,39.647629,39.658127,,,,,,,,,,,,,,,,,,,5,10,1,5,5,1,,,,,,,24043,24043,24043,24043,24043,24043,,,,,,,-77.728323,-77.719583,-77.732731,-77.739299,-77.749069,-77.732731,,,,,,,39.651229,39.642265,39.64761,39.647629,39.658127,39.64761,,,,,,,,,,,,,,,,,,,615,640,1130,1330,1355,1710,,,,,,,630,815,1220,1340,1625,1725,,,,,,,1,8,8,1,8,8,,,,,,,15,95,50,10,150,15,,,,,,,10,195,70,15,45,0,,,,,,
140039647,14003964701,31,5,2,1,2,2,0,-77.720208,39.64389,,0,10,24043,-77.714813,39.636701,2,2,2,0,2,1,4,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,,,1,12,12,1,5,,,,,,,,24043,24043,24043,24043,24043,,,,,,,,-77.714813,-77.728954,-77.716814,-77.714813,-77.693161,,,,,,,,39.636701,39.636751,39.638389,39.636701,39.613735,,,,,,,,,,,,,,,,,,,,12,12,1,5,1,,,,,,,,24043,24043,24043,24043,24043,,,,,,,,-77.728954,-77.716814,-77.714813,-77.693161,-77.714813,,,,,,,,39.636751,39.638389,39.636701,39.613735,39.636701,,,,,,,,,,,,,,,,,,,,1248,1326,1440,1745,1835,,,,,,,,1255,1336,1443,1757,1848,,,,,,,,11,5,1,5,5,,,,,,,,7,10,3,12,13,,,,,,,,31,64,182,38,0,,,,,,,
140039647,14003964702,28,5,1,1,2,1,0,-77.719745,39.641591,,0,10,24043,-77.714813,39.636701,2,2,2,0,2,1,4,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,1,2,1,16,16,6,2,1,5,,,,24043,24043,24043,24043,24043,24043,24043,24043,24043,,,,-77.714813,-77.719745,-77.714813,-77.728954,-77.716814,-77.714624,-77.719745,-77.714813,-77.693161,,,,39.636701,39.641591,39.636701,39.636751,39.638389,39.63902,39.641591,39.636701,39.613735,,,,,,,,,,,,,,,,2,1,16,16,6,2,1,5,1,,,,24043,24043,24043,24043,24043,24043,24043,24043,24043,,,,-77.719745,-77.714813,-77.728954,-77.716814,-77.714624,-77.719745,-77.714813,-77.693161,-77.714813,,,,39.641591,39.636701,39.636751,39.638389,39.63902,39.641591,39.636701,39.613735,39.636701,,,,,,,,,,,,,,,,800,1250,1315,1326,1337,1350,1730,1745,1835,,,,807,1258,1325,1336,1341,1358,1734,1757,1848,,,,4,4,4,4,4,4,4,4,4,,,,7,8,10,10,4,8,4,12,13,,,,283,17,1,1,9,212,11,38,0,,,
140039648,14003964801,58,6,1,1,2,1,0,-77.764535,39.59798,,0,10,24043,-77.709971,39.63336,1,1,1,0,1,2,4,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,1,17,4,17,13,5,1,11,,,,,24043,24043,24043,24043,24043,24043,24043,24043,,,,,-77.709971,-77.715189,-77.731258,-77.715189,-77.709971,-77.709508,-77.709971,-77.844208,,,,,39.63336,39.63782,39.661368,39.63782,39.63336,39.635745,39.63336,39.670773,,,,,,,,,,,,,,,,,17,4,17,13,5,1,11,1,,,,,24043,24043,24043,24043,24043,24043,24043,24043,,,,,-77.715189,-77.731258,-77.715189,-77.709971,-77.709508,-77.709971,-77.844208,-77.709971,,,,,39.63782,39.661368,39.63782,39.63336,39.635745,39.63336,39.670773,39.63336,,,,,,,,,,,,,,,,,728,745,1515,1531,1720,1750,1916,2248,,,,,732,820,1530,1536,1723,1758,1942,2325,,,,,4,6,6,4,4,4,4,4,,,,,4,35,15,5,3,8,26,37,,,,,13,415,1,104,27,78,186,0,,,,
140039650,14003965001,51,6,2,1,2,1,0,-77.718566,39.608046,,0,10,24043,-77.714371,39.6258,3,2,1,0,1,1,4,1.4004E+12,1.4004E+12,,,,,,,,,,,1,2,,,,,,,,,,,24043,24043,,,,,,,,,,,-77.714371,-77.718566,,,,,,,,,,,39.6258,39.608046,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,24043,24043,,,,,,,,,,,-77.718566,-77.714371,,,,,,,,,,,39.608046,39.6258,,,,,,,,,,,,,,,,,,,,,,,530,1700,,,,,,,,,,,540,1710,,,,,,,,,,,4,4,,,,,,,,,,,10,10,,,,,,,,,,,680,0,,,,,,,,,,
140039651,14003965101,61,6,1,1,2,1,0,,,,0,10,24043,-77.725851,39.61516,2,1,1,0,1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140039656,14003965601,36,5,1,1,2,1,4,,,,0,10,24043,-77.71279,39.642177,3,2,4,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140039656,14003965602,33,5,2,1,2,1,0,-77.612638,39.924432,,0,10,24043,-77.71279,39.642177,3,2,4,2,1,2,4,1.4004E+12,,,,,,,,,,,,1,,,,,,,,,,,,24043,,,,,,,,,,,,-77.71279,,,,,,,,,,,,39.642177,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,42055,,,,,,,,,,,,-77.612638,,,,,,,,,,,,39.924432,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,545,,,,,,,,,,,,15,,,,,,,,,,,,45,,,,,,,,,,,,0,,,,,,,,,,,
140039656,14003965603,11,2,2,1,2,,,,,,1,10,24043,-77.71279,39.642177,3,2,4,2,1,2,4,1.4004E+12,,,,,,,,,,,,15,,,,,,,,,,,,24043,,,,,,,,,,,,-77.71279,,,,,,,,,,,,39.642177,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,24043,,,,,,,,,,,,-77.713768,,,,,,,,,,,,39.665391,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,,,,,,,,700,,,,,,,,,,,,6,,,,,,,,,,,,10,,,,,,,,,,,,0,,,,,,,,,,,
140039656,14003965604,6,2,1,1,2,,,,,,1,10,24043,-77.71279,39.642177,3,2,4,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140039661,14003966101,90,7,1,1,2,1,1,,,,0,10,24043,-77.725831,39.62166,1,3,1,0,0,1,1,1.4004E+12,1.4004E+12,,,,,,,,,,,1,5,,,,,,,,,,,24043,24043,,,,,,,,,,,-77.725831,-77.693161,,,,,,,,,,,39.62166,39.613735,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,24043,24043,,,,,,,,,,,-77.693161,-77.725831,,,,,,,,,,,39.613735,39.62166,,,,,,,,,,,,,,,,,,,,,,,1100,1145,,,,,,,,,,,1110,1159,,,,,,,,,,,4,4,,,,,,,,,,,10,14,,,,,,,,,,,35,0,,,,,,,,,,
140039687,14003968701,72,7,1,1,2,1,1,,,,0,10,24043,-77.718611,39.64074,3,2,1,0,0,1,2,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,,,,1,12,16,5,,,,,,,,,24043,24043,24043,24043,,,,,,,,,-77.718611,-77.764805,-77.797334,-77.71894,,,,,,,,,39.64074,39.619066,39.606026,39.685067,,,,,,,,,,,,,,,,,,,,,12,16,5,1,,,,,,,,,24043,24043,24043,24043,,,,,,,,,-77.764805,-77.797334,-77.71894,-77.718611,,,,,,,,,39.619066,39.606026,39.685067,39.64074,,,,,,,,,,,,,,,,,,,,,945,1215,1247,1420,,,,,,,,,1013,1240,1310,1515,,,,,,,,,4,4,4,4,,,,,,,,,28,25,23,55,,,,,,,,,122,7,70,0,,,,,,,,
140039691,14003969101,47,6,2,1,2,1,0,-77.734247,39.614261,,1,10,24043,-77.727181,39.63224,2,1,8,4,2,3,5,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,,1,2,1,12,5,6,,,,,,,24043,24043,24043,24043,24043,24043,,,,,,,-77.727181,-77.734247,-77.727181,-77.714133,-77.71894,-77.731285,,,,,,,39.63224,39.614261,39.63224,39.656147,39.685067,39.688314,,,,,,,,,,,,,,,,,,,2,1,12,5,6,1,,,,,,,24043,24043,24043,24043,24043,24043,,,,,,,-77.734247,-77.727181,-77.714133,-77.71894,-77.731285,-77.727181,,,,,,,39.614261,39.63224,39.656147,39.685067,39.688314,39.63224,,,,,,,,,,,,,,,,,,,755,1654,1735,2002,2030,2045,,,,,,,800,1700,1748,2015,2040,2059,,,,,,,4,4,4,4,4,4,,,,,,,5,6,13,13,10,14,,,,,,,534,35,134,15,5,0,,,,,,
140039691,14003969102,46,6,1,1,2,1,3,,,,0,10,24043,-77.727181,39.63224,2,1,8,4,2,3,5,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,,1,5,1,12,5,6,,,,,,,24043,24043,24043,24043,24043,24043,,,,,,,-77.727181,-77.743505,-77.727181,-77.714133,-77.71894,-77.731285,,,,,,,39.63224,39.661268,39.63224,39.656147,39.685067,39.688314,,,,,,,,,,,,,,,,,,,5,1,12,5,6,1,,,,,,,24043,24043,24043,24043,24043,24043,,,,,,,-77.743505,-77.727181,-77.714133,-77.71894,-77.731285,-77.727181,,,,,,,39.661268,39.63224,39.656147,39.685067,39.688314,39.63224,,,,,,,,,,,,,,,,,,,1630,1700,1735,2002,2030,2045,,,,,,,1645,1715,1748,2015,2040,2059,,,,,,,5,5,5,5,5,5,,,,,,,15,15,13,13,10,14,,,,,,,15,20,134,15,5,0,,,,,,
140039691,14003969103,20,5,2,1,2,1,6,,,,1,10,24043,-77.727181,39.63224,2,1,8,4,2,3,5,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,1,10,1,10,1,5,1,12,5,6,,,24043,24043,24043,24043,24043,24043,24043,24043,24043,24043,,,-77.727181,-77.764535,-77.727181,-77.764535,-77.727181,-77.743505,-77.727181,-77.714133,-77.71894,-77.731285,,,39.63224,39.59798,39.63224,39.59798,39.63224,39.661268,39.63224,39.656147,39.685067,39.688314,,,,,,,,,,,,,,,10,1,10,1,5,1,12,5,6,1,,,24043,24043,24043,24043,24043,24043,24043,24043,24043,24043,,,-77.764535,-77.727181,-77.764535,-77.727181,-77.743505,-77.727181,-77.714133,-77.71894,-77.731285,-77.727181,,,39.59798,39.63224,39.59798,39.63224,39.661268,39.63224,39.656147,39.685067,39.688314,39.63224,,,,,,,,,,,,,,,835,915,955,1025,1630,1700,1735,2002,2030,2045,,,855,930,1010,1033,1645,1715,1748,2015,2040,2059,,,4,4,4,4,4,4,5,5,5,5,,,20,15,15,8,15,15,13,13,10,14,,,20,25,15,357,15,20,134,15,5,0,,
140039691,14003969104,20,5,1,1,2,2,0,-77.714133,39.656147,,1,10,24043,-77.727181,39.63224,2,1,8,4,2,3,5,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,1.4004E+12,,,,,,,1,2,1,12,5,6,,,,,,,24043,24043,24043,24043,24043,24043,,,,,,,-77.727181,-77.714133,-77.727181,-77.714133,-77.71894,-77.731285,,,,,,,39.63224,39.656147,39.63224,39.656147,39.685067,39.688314,,,,,,,,,,,,,,,,,,,2,1,12,5,6,1,,,,,,,24043,24043,24043,24043,24043,24043,,,,,,,-77.714133,-77.727181,-77.714133,-77.71894,-77.731285,-77.727181,,,,,,,39.656147,39.63224,39.656147,39.685067,39.688314,39.63224,,,,,,,,,,,,,,,,,,,700,1200,1735,2002,2030,2045,,,,,,,710,1210,1748,2015,2040,2059,,,,,,,5,5,5,5,5,5,,,,,,,10,10,13,13,10,14,,,,,,,290,325,134,15,5,0,,,,,,
